CAFA_Id,Uniprot_Id
T96060005384,ERAP1_HUMAN
T96060005385,ERAP2_HUMAN
T96060005386,ERB1_HUMAN
T96060005387,ERBB2_HUMAN
T96060005388,ERBB3_HUMAN
T96060005389,ERBB4_HUMAN
T96060005390,ERBIN_HUMAN
T96060005391,ERC2_HUMAN
T96060005392,ERC6L_HUMAN
T96060005393,ERCC1_HUMAN
T96060005394,ERCC2_HUMAN
T96060005395,ERCC3_HUMAN
T96060005396,ERCC5_HUMAN
T96060005397,ERCC6_HUMAN
T96060005398,ERCC8_HUMAN
T96060005399,ERD21_HUMAN
T96060005400,ERD22_HUMAN
T96060005401,ERD23_HUMAN
T96060005402,EREG_HUMAN
T96060005403,ERF1_HUMAN
T96060005404,ERF3A_HUMAN
T96060005405,ERF3B_HUMAN
T96060005406,ERFE_HUMAN
T96060005407,ERF_HUMAN
T96060005408,ERG1_HUMAN
T96060005409,ERG24_HUMAN
T96060005410,ERG28_HUMAN
T96060005411,ERG7_HUMAN
T96060005412,ERGI1_HUMAN
T96060005413,ERGI2_HUMAN
T96060005414,ERGI3_HUMAN
T96060005415,ERG_HUMAN
T96060005416,ERH_HUMAN
T96060005417,ERI1_HUMAN
T96060005418,ERI2_HUMAN
T96060005419,ERI3_HUMAN
T96060005420,ERI6B_HUMAN
T96060005421,ERIC1_HUMAN
T96060005422,ERIC2_HUMAN
T96060005423,ERIC3_HUMAN
T96060005424,ERIC4_HUMAN
T96060005425,ERIC5_HUMAN
T96060005426,ERIP6_HUMAN
T96060005427,ERIT1_HUMAN
T96060005428,ERK25_HUMAN
T96060005429,ERLEC_HUMAN
T96060005430,ERLN1_HUMAN
T96060005431,ERLN2_HUMAN
T96060005432,ERMAP_HUMAN
T96060005433,ERMIN_HUMAN
T96060005434,ERMP1_HUMAN
T96060005435,ERN1_HUMAN
T96060005436,ERN2_HUMAN
T96060005437,ERO1A_HUMAN
T96060005438,ERO1B_HUMAN
T96060005439,ERP27_HUMAN
T96060005440,ERP29_HUMAN
T96060005441,ERP44_HUMAN
T96060005442,ERPG3_HUMAN
T96060005443,ERR1_HUMAN
T96060005444,ERR2_HUMAN
T96060005445,ERR3_HUMAN
T96060005446,ERRFI_HUMAN
T96060005447,ERVV1_HUMAN
T96060005448,ERVV2_HUMAN
T96060005449,ES8L1_HUMAN
T96060005450,ES8L2_HUMAN
T96060005451,ES8L3_HUMAN
T96060005452,ESAM_HUMAN
T96060005453,ESCO1_HUMAN
T96060005454,ESCO2_HUMAN
T96060005455,ESF1_HUMAN
T96060005456,ESIP1_HUMAN
T96060005457,ESM1_HUMAN
T96060005458,ESPB1_HUMAN
T96060005459,ESPL1_HUMAN
T96060005460,ESPNL_HUMAN
T96060005461,ESPN_HUMAN
T96060005462,ESR1_HUMAN
T96060005463,ESR2_HUMAN
T96060005464,ESRG_HUMAN
T96060005465,ESRP1_HUMAN
T96060005466,ESRP2_HUMAN
T96060005467,ESS2_HUMAN
T96060005468,EST1A_HUMAN
T96060005469,EST1_HUMAN
T96060005470,EST2_HUMAN
T96060005471,EST3_HUMAN
T96060005472,EST4A_HUMAN
T96060005473,EST5A_HUMAN
T96060005474,ESTD_HUMAN
T96060005475,ESX1_HUMAN
T96060005476,ESYT1_HUMAN
T96060005477,ESYT2_HUMAN
T96060005478,ESYT3_HUMAN
T96060005479,ETAA1_HUMAN
T96060005480,ETDA_HUMAN
T96060005481,ETDB_HUMAN
T96060005482,ETDC_HUMAN
T96060005483,ETFA_HUMAN
T96060005484,ETFB_HUMAN
T96060005485,ETFD_HUMAN
T96060005486,ETFR1_HUMAN
T96060005487,ETHE1_HUMAN
T96060005488,ETKMT_HUMAN
T96060005489,ETS1_HUMAN
T96060005490,ETS2_HUMAN
T96060005491,ETV1_HUMAN
T96060005492,ETV2_HUMAN
T96060005493,ETV3L_HUMAN
T96060005494,ETV3_HUMAN
T96060005495,ETV4_HUMAN
T96060005496,ETV5_HUMAN
T96060005497,ETV6_HUMAN
T96060005498,ETV7_HUMAN
T96060005499,EURL_HUMAN
T96060005500,EVA1A_HUMAN
T96060005501,EVA1B_HUMAN
T96060005502,EVA1C_HUMAN
T96060005503,EVC_HUMAN
T96060005504,EVG1_HUMAN
T96060005505,EVI2A_HUMAN
T96060005506,EVI2B_HUMAN
T96060005507,EVI5L_HUMAN
T96060005508,EVI5_HUMAN
T96060005509,EVL_HUMAN
T96060005510,EVPLL_HUMAN
T96060005511,EVPL_HUMAN
T96060005512,EVX1_HUMAN
T96060005513,EVX2_HUMAN
T96060005514,EWS_HUMAN
T96060005515,EX3L1_HUMAN
T96060005516,EX3L2_HUMAN
T96060005517,EX3L4_HUMAN
T96060005518,EXAS1_HUMAN
T96060005519,EXC1L_HUMAN
T96060005520,EXC6B_HUMAN
T96060005521,EXD1_HUMAN
T96060005522,EXD2_HUMAN
T96060005523,EXO1_HUMAN
T96060005524,EXO5_HUMAN
T96060005525,EXOC1_HUMAN
T96060005526,EXOC2_HUMAN
T96060005527,EXOC3_HUMAN
T96060005528,EXOC4_HUMAN
T96060005529,EXOC5_HUMAN
T96060005530,EXOC6_HUMAN
T96060005531,EXOC7_HUMAN
T96060005532,EXOC8_HUMAN
T96060005533,EXOG_HUMAN
T96060005534,EXOS1_HUMAN
T96060005535,EXOS2_HUMAN
T96060005536,EXOS3_HUMAN
T96060005537,EXOS4_HUMAN
T96060005538,EXOS5_HUMAN
T96060005539,EXOS6_HUMAN
T96060005540,EXOS7_HUMAN
T96060005541,EXOS8_HUMAN
T96060005542,EXOS9_HUMAN
T96060005543,EXOSX_HUMAN
T96060005544,EXPH5_HUMAN
T96060005545,EXT1_HUMAN
T96060005546,EXT2_HUMAN
T96060005547,EXTL1_HUMAN
T96060005548,EXTL2_HUMAN
T96060005549,EXTL3_HUMAN
T96060005550,EYA1_HUMAN
T96060005551,EYA2_HUMAN
T96060005552,EYA3_HUMAN
T96060005553,EYA4_HUMAN
T96060005554,EYS_HUMAN
T96060005555,EZH1_HUMAN
T96060005556,EZH2_HUMAN
T96060005557,EZHIP_HUMAN
T96060005558,EZRI_HUMAN
T96060005559,F102A_HUMAN
T96060005560,F102B_HUMAN
T96060005561,F104A_HUMAN
T96060005562,F104B_HUMAN
T96060005563,F106A_HUMAN
T96060005564,F106C_HUMAN
T96060005565,F107A_HUMAN
T96060005566,F107B_HUMAN
T96060005567,F10A1_HUMAN
T96060005568,F10A5_HUMAN
T96060005569,F10C1_HUMAN
T96060005570,F110A_HUMAN
T96060005571,F110B_HUMAN
T96060005572,F110C_HUMAN
T96060005573,F110D_HUMAN
T96060005574,F111A_HUMAN
T96060005575,F111B_HUMAN
T96060005576,F1142_HUMAN
T96060005577,F117A_HUMAN
T96060005578,F117B_HUMAN
T96060005579,F118A_HUMAN
T96060005580,F118B_HUMAN
T96060005581,F120A_HUMAN
T96060005582,F120B_HUMAN
T96060005583,F120C_HUMAN
T96060005584,F120S_HUMAN
T96060005585,F122A_HUMAN
T96060005586,F122B_HUMAN
T96060005587,F124A_HUMAN
T96060005588,F124B_HUMAN
T96060005589,F126B_HUMAN
T96060005590,F131A_HUMAN
T96060005591,F131B_HUMAN
T96060005592,F131C_HUMAN
T96060005593,F133A_HUMAN
T96060005594,F133B_HUMAN
T96060005595,F135A_HUMAN
T96060005596,F135B_HUMAN
T96060005597,F136A_HUMAN
T96060005598,F13A_HUMAN
T96060005599,F13B_HUMAN
T96060005600,F149A_HUMAN
T96060005601,F149B_HUMAN
T96060005602,F151A_HUMAN
T96060005603,F151B_HUMAN
T96060005604,F153A_HUMAN
T96060005605,F153B_HUMAN
T96060005606,F155A_HUMAN
T96060005607,F155B_HUMAN
T96060005608,F157A_HUMAN
T96060005609,F157B_HUMAN
T96060005610,F157C_HUMAN
T96060005611,F161A_HUMAN
T96060005612,F161B_HUMAN
T96060005613,F162A_HUMAN
T96060005614,F162B_HUMAN
T96060005615,F163A_HUMAN
T96060005616,F163B_HUMAN
T96060005617,F166A_HUMAN
T96060005618,F166B_HUMAN
T96060005619,F166C_HUMAN
T96060005620,F167A_HUMAN
T96060005621,F167B_HUMAN
T96060005622,F168A_HUMAN
T96060005623,F168B_HUMAN
T96060005624,F169A_HUMAN
T96060005625,F169B_HUMAN
T96060005626,F16A1_HUMAN
T96060005627,F16A2_HUMAN
T96060005628,F16B1_HUMAN
T96060005629,F16B2_HUMAN
T96060005630,F16P1_HUMAN
T96060005631,F16P2_HUMAN
T96060005632,F170A_HUMAN
T96060005633,F170B_HUMAN
T96060005634,F1711_HUMAN
T96060005635,F1712_HUMAN
T96060005636,F171B_HUMAN
T96060005637,F172A_HUMAN
T96060005638,F172B_HUMAN
T96060005639,F174A_HUMAN
T96060005640,F174B_HUMAN
T96060005641,F174C_HUMAN
T96060005642,F177A_HUMAN
T96060005643,F177B_HUMAN
T96060005644,F178B_HUMAN
T96060005645,F180A_HUMAN
T96060005646,F180B_HUMAN
T96060005647,F181A_HUMAN
T96060005648,F181B_HUMAN
T96060005649,F182A_HUMAN
T96060005650,F182B_HUMAN
T96060005651,F183A_HUMAN
T96060005652,F183B_HUMAN
T96060005653,F184A_HUMAN
T96060005654,F184B_HUMAN
T96060005655,F185A_HUMAN
T96060005656,F186A_HUMAN
T96060005657,F186B_HUMAN
T96060005658,F187A_HUMAN
T96060005659,F187B_HUMAN
T96060005660,F1891_HUMAN
T96060005661,F1892_HUMAN
T96060005662,F189B_HUMAN
T96060005663,F193A_HUMAN
T96060005664,F193B_HUMAN
T96060005665,F199X_HUMAN
T96060005666,F200A_HUMAN
T96060005667,F200B_HUMAN
T96060005668,F201A_HUMAN
T96060005669,F204A_HUMAN
T96060005670,F205A_HUMAN
T96060005671,F205B_HUMAN
T96060005672,F205C_HUMAN
T96060005673,F207A_HUMAN
T96060005674,F209A_HUMAN
T96060005675,F209B_HUMAN
T96060005676,F210A_HUMAN
T96060005677,F210B_HUMAN
T96060005678,F214A_HUMAN
T96060005679,F214B_HUMAN
T96060005680,F215A_HUMAN
T96060005681,F216A_HUMAN
T96060005682,F216B_HUMAN
T96060005683,F217A_HUMAN
T96060005684,F217B_HUMAN
T96060005685,F218A_HUMAN
T96060005686,F219A_HUMAN
T96060005687,F219B_HUMAN
T96060005688,F220A_HUMAN
T96060005689,F220P_HUMAN
T96060005690,F221A_HUMAN
T96060005691,F221B_HUMAN
T96060005692,F222A_HUMAN
T96060005693,F222B_HUMAN
T96060005694,F222C_HUMAN
T96060005695,F223A_HUMAN
T96060005696,F223B_HUMAN
T96060005697,F227A_HUMAN
T96060005698,F227B_HUMAN
T96060005699,F228A_HUMAN
T96060005700,F228B_HUMAN
T96060005701,F229A_HUMAN
T96060005702,F229B_HUMAN
T96060005703,F231L_HUMAN
T96060005704,F234A_HUMAN
T96060005705,F234B_HUMAN
T96060005706,F236A_HUMAN
T96060005707,F236B_HUMAN
T96060005708,F236C_HUMAN
T96060005709,F236D_HUMAN
T96060005710,F237A_HUMAN
T96060005711,F237B_HUMAN
T96060005712,F240A_HUMAN
T96060005713,F240B_HUMAN
T96060005714,F240C_HUMAN
T96060005715,F241A_HUMAN
T96060005716,F241B_HUMAN
T96060005717,F243A_HUMAN
T96060005718,F243B_HUMAN
T96060005719,F261_HUMAN
T96060005720,F262_HUMAN
T96060005721,F263_HUMAN
T96060005722,F264_HUMAN
T96060005723,F27D1_HUMAN
T96060005724,F27E3_HUMAN
T96060005725,F71E1_HUMAN
T96060005726,F71E2_HUMAN
T96060005727,F71F1_HUMAN
T96060005728,F71F2_HUMAN
T96060005729,F74A1_HUMAN
T96060005730,F74A3_HUMAN
T96060005731,F74A7_HUMAN
T96060005732,F86B1_HUMAN
T96060005733,F86B2_HUMAN
T96060005734,F86C2_HUMAN
T96060005735,F86JP_HUMAN
T96060005736,F8I2_HUMAN
T96060005737,F90A1_HUMAN
T96060005738,F90A2_HUMAN
T96060005739,F90A5_HUMAN
T96060005740,F90A7_HUMAN
T96060005741,F90A8_HUMAN
T96060005742,F90A9_HUMAN
T96060005743,F90AA_HUMAN
T96060005744,F90AC_HUMAN
T96060005745,F90AD_HUMAN
T96060005746,F90AE_HUMAN
T96060005747,F90AG_HUMAN
T96060005748,F90AI_HUMAN
T96060005749,F90AJ_HUMAN
T96060005750,F90AK_HUMAN
T96060005751,F90AM_HUMAN
T96060005752,F90AN_HUMAN
T96060005753,F90AO_HUMAN
T96060005754,F90AP_HUMAN
T96060005755,F90AR_HUMAN
T96060005756,F91A1_HUMAN
T96060005757,F91A2_HUMAN
T96060005758,FA10_HUMAN
T96060005759,FA11_HUMAN
T96060005760,FA12_HUMAN
T96060005761,FA13A_HUMAN
T96060005762,FA13B_HUMAN
T96060005763,FA13C_HUMAN
T96060005764,FA156_HUMAN
T96060005765,FA20A_HUMAN
T96060005766,FA20C_HUMAN
T96060005767,FA24A_HUMAN
T96060005768,FA24B_HUMAN
T96060005769,FA2H_HUMAN
T96060005770,FA30A_HUMAN
T96060005771,FA32A_HUMAN
T96060005772,FA43A_HUMAN
T96060005773,FA43B_HUMAN
T96060005774,FA47A_HUMAN
T96060005775,FA47B_HUMAN
T96060005776,FA47C_HUMAN
T96060005777,FA47D_HUMAN
T96060005778,FA47E_HUMAN
T96060005779,FA49A_HUMAN
T96060005780,FA49B_HUMAN
T96060005781,FA50A_HUMAN
T96060005782,FA50B_HUMAN
T96060005783,FA53A_HUMAN
T96060005784,FA53B_HUMAN
T96060005785,FA53C_HUMAN
T96060005786,FA5_HUMAN
T96060005787,FA66E_HUMAN
T96060005788,FA71A_HUMAN
T96060005789,FA71B_HUMAN
T96060005790,FA71C_HUMAN
T96060005791,FA71D_HUMAN
T96060005792,FA72A_HUMAN
T96060005793,FA72B_HUMAN
T96060005794,FA72C_HUMAN
T96060005795,FA72D_HUMAN
T96060005796,FA76A_HUMAN
T96060005797,FA76B_HUMAN
T96060005798,FA78A_HUMAN
T96060005799,FA78B_HUMAN
T96060005800,FA7_HUMAN
T96060005801,FA81A_HUMAN
T96060005802,FA81B_HUMAN
T96060005803,FA83A_HUMAN
T96060005804,FA83B_HUMAN
T96060005805,FA83C_HUMAN
T96060005806,FA83D_HUMAN
T96060005807,FA83E_HUMAN
T96060005808,FA83F_HUMAN
T96060005809,FA83G_HUMAN
T96060005810,FA83H_HUMAN
T96060005811,FA86C_HUMAN
T96060005812,FA87A_HUMAN
T96060005813,FA89A_HUMAN
T96060005814,FA8A1_HUMAN
T96060005815,FA8_HUMAN
T96060005816,FA92A_HUMAN
T96060005817,FA92B_HUMAN
T96060005818,FA98A_HUMAN
T96060005819,FA98B_HUMAN
T96060005820,FA98C_HUMAN
T96060005821,FA9_HUMAN
T96060005822,FAAA_HUMAN
T96060005823,FAAH1_HUMAN
T96060005824,FAAH2_HUMAN
T96060005825,FAAS1_HUMAN
T96060005826,FABD_HUMAN
T96060005827,FABP4_HUMAN
T96060005828,FABP5_HUMAN
T96060005829,FABP6_HUMAN
T96060005830,FABP7_HUMAN
T96060005831,FABP9_HUMAN
T96060005832,FABPH_HUMAN
T96060005833,FABPI_HUMAN
T96060005834,FABPL_HUMAN
T96060005835,FACC1_HUMAN
T96060005836,FACD2_HUMAN
T96060005837,FACE1_HUMAN
T96060005838,FACE2_HUMAN
T96060005839,FACOS_HUMAN
T96060005840,FACR1_HUMAN
T96060005841,FACR2_HUMAN
T96060005842,FAD1_HUMAN
T96060005843,FADD_HUMAN
T96060005844,FADS1_HUMAN
T96060005845,FADS2_HUMAN
T96060005846,FADS3_HUMAN
T96060005847,FADS6_HUMAN
T96060005848,FAF1_HUMAN
T96060005849,FAF2_HUMAN
T96060005850,FAH2A_HUMAN
T96060005851,FAH2B_HUMAN
T96060005852,FAHD1_HUMAN
T96060005853,FAIM1_HUMAN
T96060005854,FAIM3_HUMAN
T96060005855,FAK1_HUMAN
T96060005856,FAK2_HUMAN
T96060005857,FAKD1_HUMAN
T96060005858,FAKD2_HUMAN
T96060005859,FAKD3_HUMAN
T96060005860,FAKD4_HUMAN
T96060005861,FAKD5_HUMAN
T96060005862,FAM27_HUMAN
T96060005863,FAM3A_HUMAN
T96060005864,FAM3B_HUMAN
T96060005865,FAM3C_HUMAN
T96060005866,FAM3D_HUMAN
T96060005867,FAM74_HUMAN
T96060005868,FAM9A_HUMAN
T96060005869,FAM9B_HUMAN
T96060005870,FAM9C_HUMAN
T96060005871,FAN1_HUMAN
T96060005872,FANCA_HUMAN
T96060005873,FANCB_HUMAN
T96060005874,FANCC_HUMAN
T96060005875,FANCE_HUMAN
T96060005876,FANCF_HUMAN
T96060005877,FANCG_HUMAN
T96060005878,FANCI_HUMAN
T96060005879,FANCJ_HUMAN
T96060005880,FANCL_HUMAN
T96060005881,FANCM_HUMAN
T96060005882,FANK1_HUMAN
T96060005883,FAN_HUMAN
T96060005884,FAP20_HUMAN
T96060005885,FAP24_HUMAN
T96060005886,FARP1_HUMAN
T96060005887,FARP2_HUMAN
T96060005888,FASTK_HUMAN
T96060005889,FAS_HUMAN
T96060005890,FAT1_HUMAN
T96060005891,FAT2_HUMAN
T96060005892,FAT3_HUMAN
T96060005893,FAT4_HUMAN
T96060005894,FATE1_HUMAN
T96060005895,FAXC_HUMAN
T96060005896,FB5L3_HUMAN
T96060005897,FBAS1_HUMAN
T96060005898,FBCD1_HUMAN
T96060005899,FBF1_HUMAN
T96060005900,FBH1_HUMAN
T96060005901,FBLI1_HUMAN
T96060005902,FBLL1_HUMAN
T96060005903,FBLN1_HUMAN
T96060005904,FBLN2_HUMAN
T96060005905,FBLN3_HUMAN
T96060005906,FBLN4_HUMAN
T96060005907,FBLN5_HUMAN
T96060005908,FBLN7_HUMAN
T96060005909,FBN1_HUMAN
T96060005910,FBN2_HUMAN
T96060005911,FBN3_HUMAN
T96060005912,FBP12_HUMAN
T96060005913,FBP1L_HUMAN
T96060005914,FBRL_HUMAN
T96060005915,FBRS_HUMAN
T96060005916,FBSL_HUMAN
T96060005917,FBSP1_HUMAN
T96060005918,FBW10_HUMAN
T96060005919,FBW12_HUMAN
T96060005920,FBW1A_HUMAN
T96060005921,FBW1B_HUMAN
T96060005922,FBX10_HUMAN
T96060005923,FBX11_HUMAN
T96060005924,FBX15_HUMAN
T96060005925,FBX16_HUMAN
T96060005926,FBX17_HUMAN
T96060005927,FBX21_HUMAN
T96060005928,FBX22_HUMAN
T96060005929,FBX24_HUMAN
T96060005930,FBX25_HUMAN
T96060005931,FBX27_HUMAN
T96060005932,FBX28_HUMAN
T96060005933,FBX2_HUMAN
T96060005934,FBX30_HUMAN
T96060005935,FBX31_HUMAN
T96060005936,FBX32_HUMAN
T96060005937,FBX33_HUMAN
T96060005938,FBX34_HUMAN
T96060005939,FBX36_HUMAN
T96060005940,FBX38_HUMAN
T96060005941,FBX39_HUMAN
T96060005942,FBX3_HUMAN
T96060005943,FBX40_HUMAN
T96060005944,FBX41_HUMAN
T96060005945,FBX42_HUMAN
T96060005946,FBX43_HUMAN
T96060005947,FBX44_HUMAN
T96060005948,FBX46_HUMAN
T96060005949,FBX47_HUMAN
T96060005950,FBX48_HUMAN
T96060005951,FBX4_HUMAN
T96060005952,FBX50_HUMAN
T96060005953,FBX5_HUMAN
T96060005954,FBX6_HUMAN
T96060005955,FBX7_HUMAN
T96060005956,FBX8_HUMAN
T96060005957,FBX9_HUMAN
T96060005958,FBXL2_HUMAN
T96060005959,FBXL3_HUMAN
T96060005960,FBXL4_HUMAN
T96060005961,FBXL5_HUMAN
T96060005962,FBXL6_HUMAN
T96060005963,FBXL7_HUMAN
T96060005964,FBXL8_HUMAN
T96060005965,FBXW2_HUMAN
T96060005966,FBXW4_HUMAN
T96060005967,FBXW5_HUMAN
T96060005968,FBXW7_HUMAN
T96060005969,FBXW8_HUMAN
T96060005970,FBXW9_HUMAN
T96060005971,FCAMR_HUMAN
T96060005972,FCAR_HUMAN
T96060005973,FCER2_HUMAN
T96060005974,FCERA_HUMAN
T96060005975,FCERB_HUMAN
T96060005976,FCERG_HUMAN
T96060005977,FCF1_HUMAN
T96060005978,FCG2A_HUMAN
T96060005979,FCG2B_HUMAN
T96060005980,FCG2C_HUMAN
T96060005981,FCG3A_HUMAN
T96060005982,FCG3B_HUMAN
T96060005983,FCGBP_HUMAN
T96060005984,FCGR1_HUMAN
T96060005985,FCGRB_HUMAN
T96060005986,FCGRN_HUMAN
T96060005987,FCHO1_HUMAN
T96060005988,FCHO2_HUMAN
T96060005989,FCL_HUMAN
T96060005990,FCN1_HUMAN
T96060005991,FCN2_HUMAN
T96060005992,FCN3_HUMAN
T96060005993,FCRL1_HUMAN
T96060005994,FCRL2_HUMAN
T96060005995,FCRL3_HUMAN
T96060005996,FCRL4_HUMAN
T96060005997,FCRL5_HUMAN
T96060005998,FCRL6_HUMAN
T96060005999,FCRLA_HUMAN
T96060006000,FCRLB_HUMAN
T96060006001,FCSD1_HUMAN
T96060006002,FCSD2_HUMAN
T96060006003,FCSK_HUMAN
T96060006004,FDFT_HUMAN
T96060006005,FDSCP_HUMAN
T96060006006,FDX2_HUMAN
T96060006007,FDXA1_HUMAN
T96060006008,FEAS1_HUMAN
T96060006009,FEAS2_HUMAN
T96060006010,FEM1A_HUMAN
T96060006011,FEM1B_HUMAN
T96060006012,FEM1C_HUMAN
T96060006013,FEN1_HUMAN
T96060006014,FER3L_HUMAN
T96060006015,FERM1_HUMAN
T96060006016,FERM2_HUMAN
T96060006017,FER_HUMAN
T96060006018,FES_HUMAN
T96060006019,FETA_HUMAN
T96060006020,FETUA_HUMAN
T96060006021,FETUB_HUMAN
T96060006022,FEV_HUMAN
T96060006023,FEZ1_HUMAN
T96060006024,FEZ2_HUMAN
T96060006025,FEZF1_HUMAN
T96060006026,FEZF2_HUMAN
T96060006027,FFAR1_HUMAN
T96060006028,FFAR2_HUMAN
T96060006029,FFAR3_HUMAN
T96060006030,FFAR4_HUMAN
T96060006031,FGD1_HUMAN
T96060006032,FGD2_HUMAN
T96060006033,FGD3_HUMAN
T96060006034,FGD4_HUMAN
T96060006035,FGD5_HUMAN
T96060006036,FGD6_HUMAN
T96060006037,FGF10_HUMAN
T96060006038,FGF11_HUMAN
T96060006039,FGF12_HUMAN
T96060006040,FGF13_HUMAN
T96060006041,FGF14_HUMAN
T96060006042,FGF16_HUMAN
T96060006043,FGF17_HUMAN
T96060006044,FGF18_HUMAN
T96060006045,FGF19_HUMAN
T96060006046,FGF1_HUMAN
T96060006047,FGF20_HUMAN
T96060006048,FGF21_HUMAN
T96060006049,FGF22_HUMAN
T96060006050,FGF23_HUMAN
T96060006051,FGF2_HUMAN
T96060006052,FGF3_HUMAN
T96060006053,FGF4_HUMAN
T96060006054,FGF5_HUMAN
T96060006055,FGF6_HUMAN
T96060006056,FGF7_HUMAN
T96060006057,FGF8_HUMAN
T96060006058,FGF9_HUMAN
T96060006059,FGFP1_HUMAN
T96060006060,FGFP2_HUMAN
T96060006061,FGFP3_HUMAN
T96060006062,FGFR1_HUMAN
T96060006063,FGFR2_HUMAN
T96060006064,FGFR3_HUMAN
T96060006065,FGFR4_HUMAN
T96060006066,FGGY_HUMAN
T96060006067,FGL1_HUMAN
T96060006068,FGL2_HUMAN
T96060006069,FGOP2_HUMAN
T96060006070,FGRL1_HUMAN
T96060006071,FGR_HUMAN
T96060006072,FHAD1_HUMAN
T96060006073,FHDC1_HUMAN
T96060006074,FHIT_HUMAN
T96060006075,FHL17_HUMAN
T96060006076,FHL19_HUMAN
T96060006077,FHL1_HUMAN
T96060006078,FHL2_HUMAN
T96060006079,FHL3_HUMAN
T96060006080,FHL5_HUMAN
T96060006081,FHOD1_HUMAN
T96060006082,FHOD3_HUMAN
T96060006083,FHR1_HUMAN
T96060006084,FHR2_HUMAN
T96060006085,FHR3_HUMAN
T96060006086,FHR4_HUMAN
T96060006087,FHR5_HUMAN
T96060006088,FIBA_HUMAN
T96060006089,FIBB_HUMAN
T96060006090,FIBG_HUMAN
T96060006091,FIBIN_HUMAN
T96060006092,FIBP_HUMAN
T96060006093,FICD_HUMAN
T96060006094,FIG4_HUMAN
T96060006095,FIGL1_HUMAN
T96060006096,FIGL2_HUMAN
T96060006097,FIGLA_HUMAN
T96060006098,FIGN_HUMAN
T96060006099,FIL1L_HUMAN
T96060006100,FILA2_HUMAN
T96060006101,FILA_HUMAN
T96060006102,FINC_HUMAN
T96060006103,FIP1_HUMAN
T96060006104,FIS1_HUMAN
T96060006105,FITM1_HUMAN
T96060006106,FITM2_HUMAN
T96060006107,FIZ1_HUMAN
T96060006108,FJX1_HUMAN
T96060006109,FKB10_HUMAN
T96060006110,FKB11_HUMAN
T96060006111,FKB14_HUMAN
T96060006112,FKB15_HUMAN
T96060006113,FKB1A_HUMAN
T96060006114,FKB1B_HUMAN
T96060006115,FKB9L_HUMAN
T96060006116,FKBP2_HUMAN
T96060006117,FKBP3_HUMAN
T96060006118,FKBP4_HUMAN
T96060006119,FKBP5_HUMAN
T96060006120,FKBP6_HUMAN
T96060006121,FKBP7_HUMAN
T96060006122,FKBP8_HUMAN
T96060006123,FKBP9_HUMAN
T96060006124,FKBPL_HUMAN
T96060006125,FKRP_HUMAN
T96060006126,FKTN_HUMAN
T96060006127,FL2D_HUMAN
T96060006128,FLCN_HUMAN
T96060006129,FLI1_HUMAN
T96060006130,FLII_HUMAN
T96060006131,FLIP1_HUMAN
T96060006132,FLNA_HUMAN
T96060006133,FLNB_HUMAN
T96060006134,FLNC_HUMAN
T96060006135,FLOT1_HUMAN
T96060006136,FLOT2_HUMAN
T96060006137,FLOWR_HUMAN
T96060006138,FLRT1_HUMAN
T96060006139,FLRT2_HUMAN
T96060006140,FLRT3_HUMAN
T96060006141,FLT3L_HUMAN
T96060006142,FLT3_HUMAN
T96060006143,FLTOP_HUMAN
T96060006144,FLVC1_HUMAN
T96060006145,FLVC2_HUMAN
T96060006146,FM25A_HUMAN
T96060006147,FM25C_HUMAN
T96060006148,FM25E_HUMAN
T96060006149,FM25G_HUMAN
T96060006150,FMAS1_HUMAN
T96060006151,FMC1_HUMAN
T96060006152,FMN1_HUMAN
T96060006153,FMN2_HUMAN
T96060006154,FMNL1_HUMAN
T96060006155,FMNL2_HUMAN
T96060006156,FMNL3_HUMAN
T96060006157,FMO1_HUMAN
T96060006158,FMO2_HUMAN
T96060006159,FMO3_HUMAN
T96060006160,FMO4_HUMAN
T96060006161,FMO5_HUMAN
T96060006162,FMO6_HUMAN
T96060006163,FMOD_HUMAN
T96060006164,FMR1N_HUMAN
T96060006165,FMR1_HUMAN
T96060006166,FMT_HUMAN
T96060006167,FN3K_HUMAN
T96060006168,FNBP1_HUMAN
T96060006169,FNBP4_HUMAN
T96060006170,FND10_HUMAN
T96060006171,FND11_HUMAN
T96060006172,FND3A_HUMAN
T96060006173,FND3B_HUMAN
T96060006174,FNDC1_HUMAN
T96060006175,FNDC4_HUMAN
T96060006176,FNDC5_HUMAN
T96060006177,FNDC7_HUMAN
T96060006178,FNDC8_HUMAN
T96060006179,FNDC9_HUMAN
T96060006180,FNIP1_HUMAN
T96060006181,FNIP2_HUMAN
T96060006182,FNTA_HUMAN
T96060006183,FNTB_HUMAN
T96060006184,FOCAD_HUMAN
T96060006185,FOG1_HUMAN
T96060006186,FOG2_HUMAN
T96060006187,FOH1B_HUMAN
T96060006188,FOLC_HUMAN
T96060006189,FOLH1_HUMAN
T96060006190,FOLR1_HUMAN
T96060006191,FOLR2_HUMAN
T96060006192,FOLR3_HUMAN
T96060006193,FONG_HUMAN
T96060006194,FOPNL_HUMAN
T96060006195,FOSB_HUMAN
T96060006196,FOSL1_HUMAN
T96060006197,FOSL2_HUMAN
T96060006198,FOS_HUMAN
T96060006199,FOXA1_HUMAN
T96060006200,FOXA2_HUMAN
T96060006201,FOXA3_HUMAN
T96060006202,FOXB1_HUMAN
